0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
coffee,brown,brown,brown,brown,mahogany,mahogany,moss-green,brass,mahogany,mahogany,mahogany,mahogany,mahogany,rosewood,medium-brown,brass,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,medium-brown,rosewood,mahogany,mahogany,mahogany,mahogany,mahogany,rosewood,brass,brown,brass,brown,brown,brown,brown,brown
coffee,brown,brown,brown,brown,brown,rosewood,mahogany,medium-brown,rosewood,mahogany,mahogany,mahogany,mahogany,mahogany,brass,medium-brown,brass,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,medium-brown,brass,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,brass,mahogany,mahogany,rosewood,brown,brown,brown,brown,brown
coffee,coffee,brown,brown,brown,brown,mahogany,moss-green,moss-green,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,medium-brown,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,brass,medium-brown,rosewood,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,brass,rosewood,brown,rosewood,brown,brown,brown,brown,brown,brown
coffee,coffee,brown,brown,brown,brown,brown,rosewood,mahogany,rosewood,medium-brown,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,medium-brown,medium-brown,brass,rosewood,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,brass,medium-brown,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,brass,brass,brown,rosewood,mahogany,brown,brown,brown,brown,brown,brown
coffee,coffee,brown,brown,brown,brown,brown,brown,brass,mahogany,brass,brass,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,rosewood,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,rosewood,brass,mahogany,mahogany,rosewood,brown,brown,brown,brown,brown,brown,brown
coffee,coffee,coffee,brown,brown,brown,brown,brown,mahogany,brass,mahogany,brass,brass,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,moss-green,rosewood,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,rosewood,brass,mahogany,mahogany,rosewood,brown,brown,brown,brown,brown,brown,brown,coffee
coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,moss-green,rosewood,mahogany,brass,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,rosewood,medium-brown,medium-brown,medium-brown,medium-brown,brass,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,mahogany,brass,brass,mahogany,mahogany,rosewood,brown,brown,brown,brown,brown,brown,brown,brown,coffee
coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,mahogany,rosewood,mahogany,rosewood,medium-brown,rosewood,mahogany,mahogany,mahogany,mahogany,moss-green,medium-brown,brass,mahogany,rosewood,brass,mahogany,moss-green,medium-brown,moss-green,mahogany,mahogany,mahogany,mahogany,rosewood,brass,brass,mahogany,mahogany,rosewood,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee
coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,mahogany,brass,mahogany,mahogany,brass,medium-brown,rosewood,mahogany,mahogany,brass,brass,mahogany,mahogany,rosewood,brass,mahogany,mahogany,moss-green,medium-brown,mahogany,mahogany,rosewood,medium-brown,brass,moss-green,brown,moss-green,moss-green,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee
coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,rosewood,rosewood,mahogany,moss-green,brass,medium-brown,brass,medium-brown,rosewood,mahogany,mahogany,rosewood,brass,mahogany,mahogany,moss-green,medium-brown,brass,medium-brown,brass,moss-green,brown,moss-green,rosewood,mahogany,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,mahogany,brass,rosewood,mahogany,mahogany,rosewood,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,medium-brown,rosewood,mahogany,brown,moss-green,rosewood,moss-green,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,moss-green,rosewood,rosewood,mahogany,brass,moss-green,mahogany,mahogany,rosewood,brass,mahogany,mahogany,brown,brass,moss-green,rosewood,rosewood,mahogany,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,mahogany,moss-green,brass,brass,brown,brown,moss-green,brass,brown,brown,mahogany,brass,moss-green,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brass,rosewood,brown,moss-green,rosewood,brown,mahogany,brass,moss-green,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,mahogany,brass,brass,rosewood,brass,brass,brass,moss-green,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,moss-green,rosewood,rosewood,rosewood,mahogany,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee
coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee,coffee
