0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
black,black,black,black,black,black,black,black,black,black,black,dark-coral,orange,dark-rose,orange,orange,orange,orange,salmon,pale-pink,dark-coral,black,dark-coral,orange,orange,orange,orange,orange,orange,orange,salmon,pale-pink,orange,orange,orange,dark-red,dark-coral,orange,orange,orange,coffee,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,coffee,orange,orange,orange,orange,orange,pink,very-light-blue,salmon,black,terra-cotta,orange,orange,orange,orange,orange,orange,orange,pale-pink,very-light-blue,pale-pink,orange,orange,dark-coral,burgundy,orange,orange,orange,burgundy,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,orange,orange,orange,orange,pale-pink,very-light-blue,salmon,dark-red,coffee,orange,orange,orange,orange,orange,orange,orange,pink,very-light-blue,ecru,dark-pink,orange,dark-coral,coffee,orange,orange,orange,dark-coral,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,orange,orange,orange,pale-pink,very-light-blue,pink,dark-rose,black,dark-rose,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,white,dark-pink,orange,dark-rose,black,dark-rose,orange,orange,orange,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,terra-cotta,orange,orange,pink,very-light-blue,pale-pink,orange,burgundy,terra-cotta,orange,orange,orange,orange,orange,orange,dark-pink,white,very-light-blue,salmon,orange,orange,coffee,terra-cotta,orange,orange,orange,mahogany,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,coffee,orange,orange,dark-pink,very-light-blue,very-light-blue,dark-pink,orange,coffee,orange,orange,orange,orange,orange,orange,orange,pink,very-light-blue,white,orange,orange,terra-cotta,coffee,orange,orange,orange,dark-coral,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,dark-coral,orange,orange,pink,very-light-blue,pale-pink,orange,dark-red,terra-cotta,orange,orange,orange,orange,orange,orange,orange,white,very-light-blue,salmon,orange,orange,black,dark-coral,orange,orange,orange,brown,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,orange,orange,dark-pink,very-light-blue,very-light-blue,salmon,orange,coffee,orange,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,very-light-blue,dark-pink,orange,dark-coral,brown,orange,orange,orange,dark-rose,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,dark-red,orange,orange,pink,very-light-blue,very-light-blue,dark-pink,dark-rose,mahogany,orange,orange,orange,orange,orange,orange,orange,white,very-light-blue,pink,orange,orange,coffee,dark-coral,orange,orange,orange,dark-red,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,dark-rose,orange,orange,white,very-light-blue,pale-pink,orange,dark-coral,dark-coral,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,very-light-blue,dark-pink,orange,dark-rose,black,orange,orange,orange,orange,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,orange,orange,salmon,very-light-blue,very-light-blue,pink,orange,dark-coral,orange,orange,orange,orange,orange,orange,orange,pink,very-light-blue,white,orange,orange,dark-red,brown,orange,orange,orange,dark-coral,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,brown,orange,orange,salmon,very-light-blue,very-light-blue,salmon,orange,dark-rose,orange,orange,orange,orange,orange,orange,orange,white,very-light-blue,pink,orange,orange,coffee,dark-coral,orange,orange,orange,brown,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,mahogany,orange,orange,pink,very-light-blue,very-light-blue,dark-pink,orange,orange,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,very-light-blue,salmon,orange,dark-rose,black,dark-rose,orange,orange,dark-coral,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,burgundy,orange,orange,salmon,very-light-blue,white,orange,orange,orange,orange,orange,orange,orange,orange,orange,white,very-light-blue,very-light-blue,dark-pink,orange,terra-cotta,coffee,orange,orange,orange,coffee,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,mahogany,orange,orange,orange,pink,salmon,orange,orange,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,very-light-blue,white,orange,orange,coffee,burgundy,orange,orange,terra-cotta,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,brown,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,dark-pink,very-light-blue,very-light-blue,very-light-blue,pink,orange,dark-rose,black,dark-coral,orange,terra-cotta,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,very-light-blue,very-light-blue,dark-pink,orange,mahogany,black,orange,terra-cotta,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,dark-rose,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,salmon,very-light-blue,very-light-blue,pink,orange,dark-rose,black,coffee,coffee,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,dark-red,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,salmon,salmon,orange,orange,coffee,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,dark-rose,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,terra-cotta,black,black,pewter,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,brown,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,dark-coral,black,black,black,pewter,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,brown,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange,dark-coral,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,coffee,dark-coral,orange,orange,orange,orange,orange,orange,orange,orange,terra-cotta,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,black,black,brown,dark-coral,dark-rose,orange,orange,dark-rose,terra-cotta,coffee,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
black,black,black,black,black,black,black,black,black,black,black,coffee,coffee,black,coffee,black,black,black,black,black,black,black,black,coffee,black,coffee,black,black,black,black,black,coffee,coffee,coffee,black,black,black,black,coffee,black,black,black,black,black,black,black,black,black,black,black
